Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	523	14	0.02492833137512207	B4CA15data0
1	406	7	0.008008956909179688	B4CA15data1
2	756	14	0.05287313461303711	B4CA15data2
3	626	14	0.020945072174072266	B4CA15data3
4	671	14	0.027944087982177734	B4CA15data4
5	469	9	0.02094745635986328	B4CA15data5
6	640	14	0.012991666793823242	B4CA15data6
7	662	14	0.06585836410522461	B4CA15data7
8	661	14	0.03394150733947754	B4CA15data8
9	642	14	0.026984214782714844	B4CA15data9
10	528	7	0.021953344345092773	B4CA15data10
11	498	10	0.01795363426208496	B4CA15data11
12	563	10	0.011975526809692383	B4CA15data12
13	549	12	0.021603822708129883	B4CA15data13
14	623	14	0.026947021484375	B4CA15data14
15	711	14	0.03992104530334473	B4CA15data15
16	691	14	0.03293418884277344	B4CA15data16
17	607	15	0.02395319938659668	B4CA15data17
18	725	14	0.029918193817138672	B4CA15data18
19	296	7	0.010956764221191406	B4CA15data19
20	690	14	0.028947830200195312	B4CA15data20
21	638	12	0.024958372116088867	B4CA15data21
22	640	14	0.02495598793029785	B4CA15data22
23	613	13	0.0299222469329834	B4CA15data23
24	494	12	0.03194284439086914	B4CA15data24
25	563	13	0.024898052215576172	B4CA15data25
26	288	8	0.017989397048950195	B4CA15data26
27	678	14	0.02992701530456543	B4CA15data27
28	507	9	0.01595902442932129	B4CA15data28
29	583	12	0.028922080993652344	B4CA15data29
30	637	14	0.025931119918823242	B4CA15data30
31	709	14	0.03593564033508301	B4CA15data31
32	667	14	0.043916940689086914	B4CA15data32
33	623	12	0.033937692642211914	B4CA15data33
34	745	14	0.019956588745117188	B4CA15data34
35	602	14	0.01992964744567871	B4CA15data35
36	487	12	0.023955821990966797	B4CA15data36
37	719	14	0.02100968360900879	B4CA15data37
38	600	14	0.03587746620178223	B4CA15data38
39	661	14	0.07176637649536133	B4CA15data39
40	713	14	0.0269167423248291	B4CA15data40
41	760	14	0.015959978103637695	B4CA15data41
42	654	14	0.020937442779541016	B4CA15data42
43	711	14	0.017859458923339844	B4CA15data43
44	633	14	0.03090500831604004	B4CA15data44
45	684	14	0.05884552001953125	B4CA15data45
46	642	14	0.02697587013244629	B4CA15data46
47	546	14	0.03192019462585449	B4CA15data47
48	617	14	0.028003692626953125	B4CA15data48
49	754	14	0.026957988739013672	B4CA15data49
50	698	14	0.03294086456298828	B4CA15data50
51	762	14	0.07383465766906738	B4CA15data51
52	445	9	0.014959573745727539	B4CA15data52
53	521	12	0.04293107986450195	B4CA15data53
54	272	5	0.005949258804321289	B4CA15data54
55	640	12	0.037900447845458984	B4CA15data55
56	512	10	0.01196599006652832	B4CA15data56
57	677	14	0.0438840389251709	B4CA15data57
58	616	12	0.019973278045654297	B4CA15data58
59	773	14	0.03593182563781738	B4CA15data59
60	555	12	0.018987178802490234	B4CA15data60
61	498	11	0.02696084976196289	B4CA15data61
62	634	14	0.025934457778930664	B4CA15data62
63	350	8	0.015920400619506836	B4CA15data63
64	755	14	0.05784416198730469	B4CA15data64
65	752	14	0.07281494140625	B4CA15data65
66	548	14	0.023961544036865234	B4CA15data66
67	362	8	0.018944501876831055	B4CA15data67
68	211	4	0.0189363956451416	B4CA15data68
69	722	14	0.029913902282714844	B4CA15data69
70	692	14	0.028926849365234375	B4CA15data70
71	543	14	0.018950939178466797	B4CA15data71
72	460	10	0.021976470947265625	B4CA15data72
73	658	14	0.04288148880004883	B4CA15data73
74	421	10	0.02891373634338379	B4CA15data74
75	788	14	0.04786872863769531	B4CA15data75
76	676	14	0.027925491333007812	B4CA15data76
77	336	9	0.037900447845458984	B4CA15data77
78	617	14	0.04486274719238281	B4CA15data78
79	426	7	0.0179593563079834	B4CA15data79
80	646	14	0.02994513511657715	B4CA15data80
81	337	7	0.013981819152832031	B4CA15data81
82	552	14	0.05185270309448242	B4CA15data82
83	732	14	0.028926372528076172	B4CA15data83
84	720	14	0.04391169548034668	B4CA15data84
85	673	14	0.028925180435180664	B4CA15data85
86	457	10	0.017914295196533203	B4CA15data86
87	639	13	0.02393054962158203	B4CA15data87
88	538	10	0.01595783233642578	B4CA15data88
89	326	9	0.015955209732055664	B4CA15data89
90	615	14	0.022948503494262695	B4CA15data90
91	280	6	0.007010698318481445	B4CA15data91
92	438	9	0.02493572235107422	B4CA15data92
93	750	14	0.018949031829833984	B4CA15data93
94	674	14	0.07977962493896484	B4CA15data94
95	442	9	0.014950275421142578	B4CA15data95
96	669	14	0.0270235538482666	B4CA15data96
97	700	14	0.029910802841186523	B4CA15data97
98	579	11	0.015995264053344727	B4CA15data98
99	616	14	0.020949363708496094	B4CA15data99
