Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	1018	22	0.12370109558105469	B5CA15data0
1	632	12	0.018949508666992188	B5CA15data1
2	818	18	0.036931514739990234	B5CA15data2
3	999	22	0.054883480072021484	B5CA15data3
4	933	22	0.0777888298034668	B5CA15data4
5	1082	22	0.06585955619812012	B5CA15data5
6	1059	22	0.06778264045715332	B5CA15data6
7	960	20	0.06283116340637207	B5CA15data7
8	1027	22	0.08477902412414551	B5CA15data8
9	930	19	0.04091024398803711	B5CA15data9
10	1043	20	0.05488109588623047	B5CA15data10
11	1106	20	0.07380223274230957	B5CA15data11
12	1181	22	0.052855730056762695	B5CA15data12
13	488	9	0.05384945869445801	B5CA15data13
14	707	14	0.040888071060180664	B5CA15data14
15	1193	22	0.06285929679870605	B5CA15data15
16	1048	20	0.03989219665527344	B5CA15data16
17	1061	22	0.05983138084411621	B5CA15data17
18	977	22	0.07782220840454102	B5CA15data18
19	1131	22	0.10772824287414551	B5CA15data19
20	690	16	0.0469210147857666	B5CA15data20
21	978	22	0.06581425666809082	B5CA15data21
22	856	15	0.03789567947387695	B5CA15data22
23	1098	22	0.0777900218963623	B5CA15data23
24	885	21	0.04288506507873535	B5CA15data24
25	1018	22	0.07782721519470215	B5CA15data25
26	328	7	0.034902334213256836	B5CA15data26
27	1136	22	0.08776426315307617	B5CA15data27
28	612	11	0.02592778205871582	B5CA15data28
29	864	16	0.04687190055847168	B5CA15data29
30	1262	22	0.050905704498291016	B5CA15data30
31	1146	22	0.15756821632385254	B5CA15data31
32	1146	22	0.05287027359008789	B5CA15data32
33	1183	22	0.06582140922546387	B5CA15data33
34	982	22	0.0897819995880127	B5CA15data34
35	966	22	0.060874223709106445	B5CA15data35
36	1188	22	0.07978272438049316	B5CA15data36
37	1206	22	0.06881475448608398	B5CA15data37
38	1083	22	0.06182742118835449	B5CA15data38
39	890	22	0.05480146408081055	B5CA15data39
40	942	22	0.037934303283691406	B5CA15data40
41	584	11	0.02889394760131836	B5CA15data41
42	1175	22	0.06482958793640137	B5CA15data42
43	845	18	0.0329289436340332	B5CA15data43
44	817	20	0.042888641357421875	B5CA15data44
45	1048	22	0.06286096572875977	B5CA15data45
46	960	22	0.05086326599121094	B5CA15data46
47	1121	19	0.04886913299560547	B5CA15data47
48	886	20	0.046860694885253906	B5CA15data48
49	374	9	0.02395772933959961	B5CA15data49
50	1174	22	0.05783867835998535	B5CA15data50
51	926	18	0.0907132625579834	B5CA15data51
52	1018	22	0.0678412914276123	B5CA15data52
53	1125	22	0.06386804580688477	B5CA15data53
54	1022	22	0.05482625961303711	B5CA15data54
55	910	20	0.045912981033325195	B5CA15data55
56	1056	20	0.06485462188720703	B5CA15data56
57	1051	22	0.0937337875366211	B5CA15data57
58	1021	22	0.06581997871398926	B5CA15data58
59	1016	20	0.03590512275695801	B5CA15data59
60	1305	22	0.08978581428527832	B5CA15data60
61	692	16	0.033951759338378906	B5CA15data61
62	878	16	0.0947418212890625	B5CA15data62
63	787	18	0.051863908767700195	B5CA15data63
64	683	13	0.03689408302307129	B5CA15data64
65	906	20	0.07082867622375488	B5CA15data65
66	1089	22	0.07380032539367676	B5CA15data66
67	990	20	0.045876264572143555	B5CA15data67
68	1085	20	0.047872066497802734	B5CA15data68
69	1188	22	0.07483601570129395	B5CA15data69
70	1174	22	0.06183481216430664	B5CA15data70
71	1204	22	0.10375618934631348	B5CA15data71
72	1239	22	0.08376502990722656	B5CA15data72
73	1014	18	0.028911828994750977	B5CA15data73
74	1035	22	0.0378870964050293	B5CA15data74
75	670	13	0.02793407440185547	B5CA15data75
76	1127	21	0.03594088554382324	B5CA15data76
77	1062	20	0.05088543891906738	B5CA15data77
78	970	18	0.032915353775024414	B5CA15data78
79	907	18	0.05677008628845215	B5CA15data79
80	651	13	0.03388023376464844	B5CA15data80
81	1198	22	0.0718393325805664	B5CA15data81
82	997	20	0.0797874927520752	B5CA15data82
83	974	22	0.048899173736572266	B5CA15data83
84	545	12	0.04293060302734375	B5CA15data84
85	1156	23	0.05089545249938965	B5CA15data85
86	886	18	0.0309293270111084	B5CA15data86
87	784	18	0.04577827453613281	B5CA15data87
88	1205	22	0.07179999351501465	B5CA15data88
89	1123	22	0.03693532943725586	B5CA15data89
90	1148	22	0.06485700607299805	B5CA15data90
91	1022	22	0.07682561874389648	B5CA15data91
92	1118	22	0.09574651718139648	B5CA15data92
93	907	20	0.047902584075927734	B5CA15data93
94	1067	22	0.04590916633605957	B5CA15data94
95	995	22	0.059839725494384766	B5CA15data95
96	1096	22	0.050862789154052734	B5CA15data96
97	1154	22	0.045871734619140625	B5CA15data97
98	760	18	0.11672186851501465	B5CA15data98
99	1088	22	0.039880990982055664	B5CA15data99
