Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	3657	62	9.249500751495361	B9CA15data0
1	3843	62	8.184536218643188	B9CA15data1
2	3006	50	7.559556007385254	B9CA15data2
3	3789	61	9.08744215965271	B9CA15data3
4	3769	63	8.76717495918274	B9CA15data4
5	3214	53	7.434082508087158	B9CA15data5
6	3804	66	5.6331000328063965	B9CA15data6
7	2990	54	2.501232385635376	B9CA15data7
8	3693	57	4.867698669433594	B9CA15data8
9	3592	64	8.720961093902588	B9CA15data9
10	4287	65	8.636827945709229	B9CA15data10
11	3246	53	7.679184436798096	B9CA15data11
12	3860	62	8.610884428024292	B9CA15data12
13	3981	63	8.70190954208374	B9CA15data13
14	2843	51	6.766063690185547	B9CA15data14
15	4249	71	10.202433586120605	B9CA15data15
16	3682	63	3.948791027069092	B9CA15data16
17	3223	55	2.44128680229187	B9CA15data17
18	2906	48	2.7209203243255615	B9CA15data18
19	3630	61	8.344805240631104	B9CA15data19
20	3940	64	9.572151899337769	B9CA15data20
21	3097	53	7.898319482803345	B9CA15data21
22	3435	60	8.58962893486023	B9CA15data22
23	3645	59	8.766774654388428	B9CA15data23
24	3500	56	5.8163697719573975	B9CA15data24
25	2616	48	7.204722166061401	B9CA15data25
26	3622	58	8.434849977493286	B9CA15data26
27	3006	53	3.8714263439178467	B9CA15data27
28	3319	57	7.585337400436401	B9CA15data28
29	4050	64	8.685596227645874	B9CA15data29
30	3104	51	7.523475885391235	B9CA15data30
31	3586	55	2.49800443649292	B9CA15data31
32	3186	54	7.961714506149292	B9CA15data32
33	3573	57	8.26831316947937	B9CA15data33
34	3755	58	3.486121416091919	B9CA15data34
35	3502	56	3.929175853729248	B9CA15data35
36	2670	44	7.423539876937866	B9CA15data36
37	2798	52	2.695744276046753	B9CA15data37
38	2884	51	11.043992757797241	B9CA15data38
39	3540	64	7.769312620162964	B9CA15data39
40	3809	64	8.497980117797852	B9CA15data40
41	3524	55	2.620671272277832	B9CA15data41
42	3976	61	7.8275158405303955	B9CA15data42
43	3022	50	3.312415599822998	B9CA15data43
44	3515	57	8.086055040359497	B9CA15data44
45	3418	58	5.272916316986084	B9CA15data45
46	3220	56	8.069368839263916	B9CA15data46
47	3408	54	2.6146798133850098	B9CA15data47
48	3667	62	2.7580113410949707	B9CA15data48
49	3363	55	7.786312580108643	B9CA15data49
50	2956	51	5.9069318771362305	B9CA15data50
51	3028	56	4.554667949676514	B9CA15data51
52	2904	53	6.29207444190979	B9CA15data52
53	2570	43	2.682180881500244	B9CA15data53
54	2891	51	1.5540814399719238	B9CA15data54
55	2920	47	7.198608636856079	B9CA15data55
56	3157	54	7.5202553272247314	B9CA15data56
57	2733	47	7.084629058837891	B9CA15data57
58	3138	55	4.820348739624023	B9CA15data58
59	3246	55	7.895425319671631	B9CA15data59
60	3580	60	3.5873241424560547	B9CA15data60
61	3279	52	7.5910069942474365	B9CA15data61
62	3681	64	2.385286808013916	B9CA15data62
63	3173	51	7.082232236862183	B9CA15data63
64	3089	50	1.9160652160644531	B9CA15data64
65	3260	55	3.5271730422973633	B9CA15data65
66	3293	56	7.986586332321167	B9CA15data66
67	3162	53	14.177439212799072	B9CA15data67
68	3290	56	25.912038803100586	B9CA15data68
69	2853	51	9.321583032608032	B9CA15data69
70	3340	58	8.213712692260742	B9CA15data70
71	3721	60	3.4704582691192627	B9CA15data71
72	3570	59	2.005148410797119	B9CA15data72
73	2706	49	3.5821964740753174	B9CA15data73
74	3740	60	4.390026092529297	B9CA15data74
75	3364	53	1.7230195999145508	B9CA15data75
76	3458	57	5.292217493057251	B9CA15data76
77	3400	53	5.379138231277466	B9CA15data77
78	3579	57	8.323010444641113	B9CA15data78
79	3138	55	3.0854082107543945	B9CA15data79
80	3041	51	7.663511753082275	B9CA15data80
81	3143	52	6.491940498352051	B9CA15data81
82	2728	47	6.236651659011841	B9CA15data82
83	3155	53	4.920867443084717	B9CA15data83
84	2662	47	7.164447546005249	B9CA15data84
85	3067	57	3.6278209686279297	B9CA15data85
86	2910	48	1.7977499961853027	B9CA15data86
87	3008	51	3.441377639770508	B9CA15data87
88	2986	50	3.465750217437744	B9CA15data88
89	3843	67	9.257404327392578	B9CA15data89
90	3241	53	7.325714111328125	B9CA15data90
91	3663	64	8.867636442184448	B9CA15data91
92	2631	49	5.603557109832764	B9CA15data92
93	3647	57	7.415509223937988	B9CA15data93
94	3064	51	7.30617880821228	B9CA15data94
95	2802	49	4.8656415939331055	B9CA15data95
96	2972	49	3.125880718231201	B9CA15data96
97	3558	53	7.654455900192261	B9CA15data97
98	3232	56	2.5219879150390625	B9CA15data98
99	3120	56	3.827679395675659	B9CA15data99
