Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	1721	30	0.12669134140014648	B6CA15data0
1	1665	32	0.12664580345153809	B6CA15data1
2	1817	34	0.16855335235595703	B6CA15data2
3	1609	30	0.8477694988250732	B6CA15data3
4	1622	32	0.25031447410583496	B6CA15data4
5	1677	32	0.5236849784851074	B6CA15data5
6	1602	32	0.25731420516967773	B6CA15data6
7	1914	34	0.330122709274292	B6CA15data7
8	1638	34	0.4059441089630127	B6CA15data8
9	1858	34	0.28024983406066895	B6CA15data9
10	1738	31	0.33812379837036133	B6CA15data10
11	1612	32	0.2772655487060547	B6CA15data11
12	1426	26	0.14162278175354004	B6CA15data12
13	1550	30	0.28120994567871094	B6CA15data13
14	1781	34	0.460766077041626	B6CA15data14
15	1700	34	0.4897270202636719	B6CA15data15
16	1557	30	0.33510661125183105	B6CA15data16
17	1962	34	0.2941775321960449	B6CA15data17
18	686	14	0.10870933532714844	B6CA15data18
19	1776	34	0.677217960357666	B6CA15data19
20	605	12	0.05685830116271973	B6CA15data20
21	1636	32	0.23636698722839355	B6CA15data21
22	1552	33	1.3224928379058838	B6CA15data22
23	1256	26	0.08979105949401855	B6CA15data23
24	1449	30	0.356050968170166	B6CA15data24
25	1237	26	0.3482673168182373	B6CA15data25
26	1698	32	0.6446409225463867	B6CA15data26
27	1849	34	0.29125165939331055	B6CA15data27
28	1833	35	0.3163635730743408	B6CA15data28
29	1459	29	0.1087496280670166	B6CA15data29
30	1823	32	0.3611335754394531	B6CA15data30
31	1138	24	0.11627554893493652	B6CA15data31
32	1354	28	0.2922327518463135	B6CA15data32
33	1805	35	0.1904900074005127	B6CA15data33
34	1555	34	0.29520630836486816	B6CA15data34
35	535	9	0.043874502182006836	B6CA15data35
36	1668	32	0.3219611644744873	B6CA15data36
37	892	17	0.12365317344665527	B6CA15data37
38	1412	32	0.2652857303619385	B6CA15data38
39	1906	34	0.3809783458709717	B6CA15data39
40	1731	30	0.5336332321166992	B6CA15data40
41	1958	34	0.27446436882019043	B6CA15data41
42	1633	30	0.19861125946044922	B6CA15data42
43	1604	32	0.5794525146484375	B6CA15data43
44	1671	34	0.28823089599609375	B6CA15data44
45	1230	26	0.09924101829528809	B6CA15data45
46	1692	34	0.3580794334411621	B6CA15data46
47	1778	32	0.3964502811431885	B6CA15data47
48	1505	30	0.301194429397583	B6CA15data48
49	1635	32	0.24234485626220703	B6CA15data49
50	1615	28	0.17812490463256836	B6CA15data50
51	791	15	0.05784463882446289	B6CA15data51
52	1725	31	0.39510536193847656	B6CA15data52
53	1645	32	0.37001538276672363	B6CA15data53
54	1822	34	0.33582139015197754	B6CA15data54
55	1016	19	0.40195465087890625	B6CA15data55
56	1379	28	0.23797225952148438	B6CA15data56
57	1484	30	0.2518625259399414	B6CA15data57
58	1199	24	0.5564916133880615	B6CA15data58
59	1637	32	0.602388858795166	B6CA15data59
60	1564	34	0.22597432136535645	B6CA15data60
61	774	16	0.11272859573364258	B6CA15data61
62	1619	32	0.40152621269226074	B6CA15data62
63	1269	29	0.24833154678344727	B6CA15data63
64	1176	24	0.13965773582458496	B6CA15data64
65	1506	30	0.20345497131347656	B6CA15data65
66	1650	31	0.6432790756225586	B6CA15data66
67	1547	30	0.13462615013122559	B6CA15data67
68	1381	28	0.36130571365356445	B6CA15data68
69	1447	28	0.17058014869689941	B6CA15data69
70	1677	32	0.2403855323791504	B6CA15data70
71	2051	32	0.1266946792602539	B6CA15data71
72	962	19	0.1486358642578125	B6CA15data72
73	1670	34	0.15659236907958984	B6CA15data73
74	1159	21	0.08779048919677734	B6CA15data74
75	1137	23	0.09675860404968262	B6CA15data75
76	1537	32	0.3779759407043457	B6CA15data76
77	1182	28	0.12466764450073242	B6CA15data77
78	1664	32	0.4577980041503906	B6CA15data78
79	1373	28	0.231367826461792	B6CA15data79
80	1071	22	0.1236717700958252	B6CA15data80
81	1405	32	0.38495683670043945	B6CA15data81
82	1614	34	0.20349931716918945	B6CA15data82
83	1652	34	0.3510620594024658	B6CA15data83
84	1738	34	0.24134469032287598	B6CA15data84
85	1101	26	0.474761962890625	B6CA15data85
86	1550	30	0.674196720123291	B6CA15data86
87	1604	33	0.4637603759765625	B6CA15data87
88	1548	30	0.3061940670013428	B6CA15data88
89	1544	32	0.1874854564666748	B6CA15data89
90	1300	26	0.10471940040588379	B6CA15data90
91	1882	34	0.3161783218383789	B6CA15data91
92	1413	28	0.11768746376037598	B6CA15data92
93	1708	31	0.6133716106414795	B6CA15data93
94	1068	21	0.08377528190612793	B6CA15data94
95	1518	30	0.36303114891052246	B6CA15data95
96	1807	34	0.2483382225036621	B6CA15data96
97	1425	33	0.46578550338745117	B6CA15data97
98	1782	32	0.3610360622406006	B6CA15data98
99	1041	22	0.5664854049682617	B6CA15data99
