Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	5532	80	45.64959931373596	B12CA15NAV3data0
1	5057	72	29.28499126434326	B12CA15NAV3data1
2	4945	77	35.19285178184509	B12CA15NAV3data2
3	4860	72	18.503453731536865	B12CA15NAV3data3
4	5690	75	56.473443031311035	B12CA15NAV3data4
5	5482	75	57.75216770172119	B12CA15NAV3data5
6	4924	73	27.808362007141113	B12CA15NAV3data6
7	5817	83	47.27174711227417	B12CA15NAV3data7
8	5359	80	35.24966907501221	B12CA15NAV3data8
9	4442	68	35.34902381896973	B12CA15NAV3data9
10	5527	85	56.805089235305786	B12CA15NAV3data10
11	4915	75	35.03894877433777	B12CA15NAV3data11
12	5072	75	33.66407752037048	B12CA15NAV3data12
13	5504	81	41.73446226119995	B12CA15NAV3data13
14	5358	78	71.1256194114685	B12CA15NAV3data14
15	5511	79	33.031909465789795	B12CA15NAV3data15
16	5881	84	51.27791714668274	B12CA15NAV3data16
17	5108	75	28.068862915039062	B12CA15NAV3data17
18	4870	73	15.217437744140625	B12CA15NAV3data18
19	5394	83	36.10319447517395	B12CA15NAV3data19
20	5793	84	59.40884017944336	B12CA15NAV3data20
21	4730	71	41.812527894973755	B12CA15NAV3data21
22	5232	78	24.06704545021057	B12CA15NAV3data22
23	5194	77	32.20959258079529	B12CA15NAV3data23
24	4840	71	19.658236265182495	B12CA15NAV3data24
25	5552	79	49.409170150756836	B12CA15NAV3data25
26	5168	74	33.43942904472351	B12CA15NAV3data26
27	5948	88	145.87314343452454	B12CA15NAV3data27
28	5334	76	22.53070831298828	B12CA15NAV3data28
29	5355	79	60.68662452697754	B12CA15NAV3data29
30	5365	80	34.382466077804565	B12CA15NAV3data30
31	4640	66	17.701460361480713	B12CA15NAV3data31
32	5251	74	21.690250396728516	B12CA15NAV3data32
33	5425	80	60.50774669647217	B12CA15NAV3data33
34	6188	88	66.67169690132141	B12CA15NAV3data34
35	6207	86	45.8109073638916	B12CA15NAV3data35
36	4813	73	43.59876036643982	B12CA15NAV3data36
37	4892	73	19.44267964363098	B12CA15NAV3data37
38	5846	85	60.54711198806763	B12CA15NAV3data38
39	6171	88	73.18173432350159	B12CA15NAV3data39
40	5578	79	74.8226306438446	B12CA15NAV3data40
41	5967	88	81.5145583152771	B12CA15NAV3data41
42	5476	86	87.98230051994324	B12CA15NAV3data42
43	5886	84	61.993096113204956	B12CA15NAV3data43
44	4994	78	29.801278591156006	B12CA15NAV3data44
45	5793	92	138.7598419189453	B12CA15NAV3data45
46	5515	76	30.0967435836792	B12CA15NAV3data46
47	5354	82	45.41075778007507	B12CA15NAV3data47
48	5127	75	31.526618242263794	B12CA15NAV3data48
49	5731	83	38.65888524055481	B12CA15NAV3data49
50	5424	76	33.46412253379822	B12CA15NAV3data50
51	5650	82	40.81838011741638	B12CA15NAV3data51
52	5335	80	55.56853675842285	B12CA15NAV3data52
53	5688	83	41.381962299346924	B12CA15NAV3data53
54	4913	71	20.857062816619873	B12CA15NAV3data54
55	5006	72	15.751025915145874	B12CA15NAV3data55
56	6202	86	51.23214340209961	B12CA15NAV3data56
57	5371	80	55.945690870285034	B12CA15NAV3data57
58	5894	90	87.23457622528076	B12CA15NAV3data58
59	5195	72	23.01341223716736	B12CA15NAV3data59
60	4998	71	23.94053077697754	B12CA15NAV3data60
61	5506	81	43.53418445587158	B12CA15NAV3data61
62	5639	84	52.961788177490234	B12CA15NAV3data62
63	6020	86	50.015202045440674	B12CA15NAV3data63
64	4733	74	20.073866844177246	B12CA15NAV3data64
65	5528	81	36.304391384124756	B12CA15NAV3data65
66	5550	80	78.6205837726593	B12CA15NAV3data66
67	4661	69	32.580891609191895	B12CA15NAV3data67
68	5405	72	25.052438974380493	B12CA15NAV3data68
69	6331	91	61.37613248825073	B12CA15NAV3data69
70	4973	71	21.53361415863037	B12CA15NAV3data70
71	4664	73	35.952056884765625	B12CA15NAV3data71
72	5209	75	24.943725109100342	B12CA15NAV3data72
73	4321	67	17.519797563552856	B12CA15NAV3data73
74	4890	69	15.96400237083435	B12CA15NAV3data74
75	4325	65	38.61357522010803	B12CA15NAV3data75
76	5532	82	82.60645365715027	B12CA15NAV3data76
77	4889	76	33.05704689025879	B12CA15NAV3data77
78	5639	85	44.45514798164368	B12CA15NAV3data78
79	4818	73	27.657349586486816	B12CA15NAV3data79
80	5504	78	48.82705092430115	B12CA15NAV3data80
81	4985	72	64.49354815483093	B12CA15NAV3data81
82	4801	73	23.710353136062622	B12CA15NAV3data82
83	4894	71	20.59525227546692	B12CA15NAV3data83
84	5592	80	100.69362187385559	B12CA15NAV3data84
85	5182	77	40.142120122909546	B12CA15NAV3data85
86	5518	81	43.461628913879395	B12CA15NAV3data86
87	5546	78	32.1307647228241	B12CA15NAV3data87
88	5146	73	66.89471983909607	B12CA15NAV3data88
89	4604	69	15.746245384216309	B12CA15NAV3data89
90	5373	75	38.85870981216431	B12CA15NAV3data90
91	5227	74	27.7702739238739	B12CA15NAV3data91
92	5020	72	39.683732986450195	B12CA15NAV3data92
93	4436	67	41.29235243797302	B12CA15NAV3data93
94	5102	75	30.71366000175476	B12CA15NAV3data94
95	5835	85	44.85526943206787	B12CA15NAV3data95
96	5447	78	37.31163811683655	B12CA15NAV3data96
97	5209	76	52.43811750411987	B12CA15NAV3data97
98	5340	74	41.41607689857483	B12CA15NAV3data98
99	5252	79	31.014647960662842	B12CA15NAV3data99
