Trial Number	Score	Moogles Eaten	Time Taken	Data Location
0	519	12	0.27636122703552246	B44CA15data0
1	730	14	0.3609964847564697	B44CA15data1
2	680	15	0.47978758811950684	B44CA15data2
3	732	14	0.45882153511047363	B44CA15data3
4	649	14	0.4673447608947754	B44CA15data4
5	523	12	0.43184328079223633	B44CA15data5
6	716	14	0.849003791809082	B44CA15data6
7	753	14	0.5595026016235352	B44CA15data7
8	705	14	0.7041840553283691	B44CA15data8
9	744	14	1.4360315799713135	B44CA15data9
10	659	14	1.4627375602722168	B44CA15data10
11	414	10	0.2828817367553711	B44CA15data11
12	715	13	0.8293187618255615	B44CA15data12
13	662	14	0.9245400428771973	B44CA15data13
14	603	13	0.7973744869232178	B44CA15data14
15	503	14	0.4835081100463867	B44CA15data15
16	532	12	0.6668319702148438	B44CA15data16
17	730	14	0.7629599571228027	B44CA15data17
18	534	12	0.8723907470703125	B44CA15data18
19	617	14	0.9853506088256836	B44CA15data19
20	645	14	0.7816994190216064	B44CA15data20
21	623	10	0.2543189525604248	B44CA15data21
22	796	14	0.5330815315246582	B44CA15data22
23	611	12	0.42440199851989746	B44CA15data23
24	769	14	0.33945250511169434	B44CA15data24
25	812	14	0.7491550445556641	B44CA15data25
26	695	14	0.48236680030822754	B44CA15data26
27	783	14	0.4034709930419922	B44CA15data27
28	633	14	0.631580114364624	B44CA15data28
29	641	12	0.4248776435852051	B44CA15data29
30	619	14	0.7586960792541504	B44CA15data30
31	704	14	2.1395926475524902	B44CA15data31
32	748	14	2.1426212787628174	B44CA15data32
33	578	14	0.49068665504455566	B44CA15data33
34	599	12	0.48067784309387207	B44CA15data34
35	613	14	0.25926780700683594	B44CA15data35
36	654	14	0.6801915168762207	B44CA15data36
37	664	14	1.5164706707000732	B44CA15data37
38	282	6	0.12979793548583984	B44CA15data38
39	508	12	0.56201171875	B44CA15data39
40	608	14	0.6252858638763428	B44CA15data40
41	586	12	0.2713043689727783	B44CA15data41
42	629	14	1.3989002704620361	B44CA15data42
43	596	14	0.49367833137512207	B44CA15data43
44	659	14	0.7619595527648926	B44CA15data44
45	543	12	0.4777181148529053	B44CA15data45
46	651	14	0.2509491443634033	B44CA15data46
47	582	14	0.9439730644226074	B44CA15data47
48	736	14	0.49620938301086426	B44CA15data48
49	661	14	1.6002161502838135	B44CA15data49
50	720	14	0.36501121520996094	B44CA15data50
51	586	12	0.32716870307922363	B44CA15data51
52	603	14	0.6193616390228271	B44CA15data52
53	601	12	0.711097002029419	B44CA15data53
54	631	12	0.5565078258514404	B44CA15data54
55	689	14	1.5927362442016602	B44CA15data55
56	683	14	0.3979334831237793	B44CA15data56
57	634	14	0.4395723342895508	B44CA15data57
58	536	12	0.4531559944152832	B44CA15data58
59	657	14	0.7679502964019775	B44CA15data59
