Trial Number	Score	Moogles Eaten	Time Taken	Data Location
88	7311	95	479.6789207458496	B10CA30DSL5MP3SL530710NAV6data88
89	6237	83	472.3051631450653	B10CA30DSL5MP3SL530710NAV6data89
90	6872	91	400.486430644989	B10CA30DSL5MP3SL530710NAV6data90
91	7539	95	382.6873137950897	B10CA30DSL5MP3SL530710NAV6data91
92	7382	95	343.59734654426575	B10CA30DSL5MP3SL530710NAV6data92
93	5952	78	209.984117269516	B10CA30DSL5MP3SL530710NAV6data93
94	6457	85	450.5862936973572	B10CA30DSL5MP3SL530710NAV6data94
95	6557	79	364.5944788455963	B10CA30DSL5MP3SL530710NAV6data95
96	8136	97	445.431654214859	B10CA30DSL5MP3SL530710NAV6data96
97	5854	71	177.2303647994995	B10CA30DSL5MP3SL530710NAV6data97
98	5666	78	287.1138274669647	B10CA30DSL5MP3SL530710NAV6data98
99	7683	97	507.2386243343353	B10CA30DSL5MP3SL530710NAV6data99
