Trial Number	Score	Moogles Eaten	Time Taken	Data Location
90	7860	99	297.89175248146057	B10CA30DSL10CALC2NAV7data90
91	7886	97	284.03965163230896	B10CA30DSL10CALC2NAV7data91
92	5940	77	305.4155652523041	B10CA30DSL10CALC2NAV7data92
93	7330	97	382.64009523391724	B10CA30DSL10CALC2NAV7data93
94	6912	87	330.6180806159973	B10CA30DSL10CALC2NAV7data94
95	6838	89	314.7085859775543	B10CA30DSL10CALC2NAV7data95
96	7959	97	386.64043164253235	B10CA30DSL10CALC2NAV7data96
97	6964	95	330.86146879196167	B10CA30DSL10CALC2NAV7data97
98	7965	97	318.65410017967224	B10CA30DSL10CALC2NAV7data98
99	7942	99	333.76354002952576	B10CA30DSL10CALC2NAV7data99
